home_avg_pts_last_5,home_winrate_last_5,home_home_winrate_last_5,home_home_games_last_5,away_avg_pts_last_5,away_winrate_last_5,away_away_winrate_last_5,away_away_games_last_5,home_elo,away_elo,elo_diff,label
118.6,0.6,0.6,5,117.4,0.4,0.2,5,1488.5132111351882,1581.262029646728,-92.74881851153987,0
120.0,0.6,0.4,5,122.2,0.8,0.6,5,1431.086735564151,1570.673328407584,-139.58659284343298,0
107.0,0.4,0.4,5,119.6,0.4,0.4,5,1484.0540324437297,1442.5311244071625,41.52290803656729,0
106.6,0.6,0.6,5,107.4,0.6,0.4,5,1558.1213990927365,1451.4903312320146,106.63106786072194,1
124.2,0.2,0.4,5,118.0,1.0,0.8,5,1461.560749739656,1534.8429528118497,-73.28220307219362,1
114.6,0.8,0.8,5,107.2,0.6,0.8,5,1527.2507888168766,1511.196215868369,16.054572948507484,1
107.0,0.8,0.8,5,114.6,0.2,0.2,5,1512.1618462286115,1550.8767657141536,-38.71491948554217,0
114.4,0.4,0.4,5,110.8,0.2,0.4,5,1465.9130564655582,1429.0821553309079,36.830901134650276,1
114.6,0.8,0.4,5,119.2,0.2,0.2,5,1396.282292932528,1588.654160504812,-192.37186757228392,0
128.2,0.4,0.2,5,102.0,0.4,0.2,5,1453.7205920027754,1574.1050141144249,-120.38442211164943,0
113.0,0.6,0.4,5,124.8,0.6,0.4,5,1445.8350327940418,1551.5746866874263,-105.73965389338446,0
119.4,0.8,0.6,5,113.4,0.6,0.2,5,1527.5594654892805,1589.7588115702863,-62.19934608100584,0
115.0,0.4,0.0,5,105.4,1.0,1.0,5,1430.0545958487405,1438.8864635187972,-8.831867670056681,1
116.2,1.0,0.6,5,113.6,0.2,0.0,5,1427.835645035219,1568.1474586151965,-140.31181357997752,0
109.4,0.8,0.6,5,105.8,0.4,0.2,5,1493.333728959271,1550.172600492067,-56.83887153279602,0
125.6,0.6,0.8,5,115.2,0.8,1.0,5,1576.4636651181286,1429.373815919316,147.08984919881254,1
109.4,0.2,0.2,5,104.8,0.6,0.6,5,1472.8645648481167,1444.4665551115534,28.39800973656338,0
119.0,0.8,0.8,5,107.6,0.6,0.6,5,1536.7890296729947,1503.2715619592866,33.51746771370813,1
115.4,0.4,0.4,5,115.6,0.4,0.4,5,1474.856931083808,1481.1210802771043,-6.264149193296362,0
111.4,0.6,0.4,5,112.8,0.0,0.0,5,1484.9552431545644,1574.3150763487254,-89.35983319416096,1
107.8,0.6,0.6,5,114.2,0.4,0.4,5,1565.1451752131977,1420.1382807126581,145.0068945005396,1
116.0,0.0,0.4,5,114.0,0.8,1.0,5,1559.7670499834785,1423.3713770105471,136.39567297293138,0
113.0,0.2,0.6,5,101.8,0.2,0.0,5,1558.5510862967735,1580.7723863157673,-22.221300018993816,1
126.4,0.2,0.2,5,100.8,1.0,1.0,5,1447.053219801433,1428.6323166728487,18.420903128584314,1
117.4,0.6,0.2,5,111.4,0.8,1.0,5,1440.308742694689,1421.66802730169,18.640715392999027,1
112.4,0.6,0.4,5,119.2,0.4,0.6,5,1391.3151052794826,1424.9012957965608,-33.586190517078194,0
115.6,0.4,0.2,5,111.4,0.4,0.2,5,1438.7878545682179,1597.9874539577238,-159.19959938950592,0
117.2,1.0,1.0,5,124.4,0.6,0.4,5,1522.764453576517,1576.8587681751742,-54.09431459865709,1
124.6,0.2,0.6,5,106.8,0.8,0.8,5,1593.6213481578573,1501.657975012251,91.96337314560628,1
109.8,0.8,0.6,5,109.0,0.4,0.6,5,1497.4719743832131,1455.282100184317,42.18987419889618,1
109.0,0.8,0.4,5,113.6,0.6,0.8,5,1412.2040360051217,1437.1071853214728,-24.90314931635112,1
122.8,0.2,0.4,5,99.8,0.2,0.2,5,1473.6392489749887,1570.1336765599128,-96.4944275849241,1
125.6,0.6,1.0,5,125.4,0.4,0.2,5,1582.4661040268975,1558.6218649132502,23.84423911364729,1
118.8,0.2,0.4,5,109.2,1.0,1.0,5,1433.9376075026569,1419.162016634603,14.775590868053769,1
114.8,0.2,0.6,5,111.4,0.2,0.2,5,1561.7983451200766,1603.7011852839094,-41.90284016383271,0
111.0,0.2,0.6,5,116.8,0.0,0.0,5,1569.189796052628,1546.0312416725528,23.158554380075202,0
113.6,0.2,0.2,5,112.8,0.6,0.6,5,1462.0490197753531,1414.0853498098238,47.963669965529334,1
112.2,0.6,0.6,5,112.8,0.4,0.6,5,1519.330823101843,1465.0372082569659,54.293614844877084,0
111.2,0.8,0.4,5,118.6,0.8,0.6,5,1449.7727339912574,1545.827301048101,-96.05456705684355,0
114.8,0.4,0.4,5,123.0,0.6,0.6,5,1382.2787935733866,1565.314268711287,-183.03547513790045,0
112.0,0.4,0.2,5,128.2,0.4,0.2,5,1433.0741232420323,1601.0345608504542,-167.9604376084219,0
118.2,1.0,1.0,5,118.2,0.2,0.4,5,1534.3089530404043,1490.9408031039463,43.36814993645794,0
106.0,0.4,0.6,5,126.8,0.6,0.2,5,1557.4256176392869,1591.7808871042537,-34.355269464966796,1
124.4,0.4,0.6,5,121.2,0.2,0.4,5,1486.3473078956147,1502.1825960606375,-15.835288165022803,1
106.6,0.2,0.2,5,112.6,0.8,1.0,5,1377.1082469805733,1422.919581285242,-45.81133430466866,1
125.6,0.4,0.4,5,119.8,0.6,0.6,5,1456.5235198396786,1553.1309779018923,-96.60745806221371,1
109.4,0.6,0.0,5,113.2,0.2,0.2,5,1405.4571516774683,1612.5009384856235,-207.04378680815512,0
108.6,0.2,0.4,5,107.2,0.6,0.2,5,1558.5242246912576,1571.198106116032,-12.673881424774436,1
109.2,0.6,0.4,5,111.8,1.0,1.0,5,1446.4904886624718,1409.5870361271507,36.903452535321094,0
111.4,0.8,0.8,5,113.0,0.6,0.8,5,1506.2635859050583,1426.3916400413525,79.87194586370583,0
106.0,0.8,0.6,5,112.0,0.0,0.0,5,1494.244762319654,1556.6968130339233,-62.45205071426926,1
108.4,0.8,0.4,5,118.2,0.8,0.8,5,1442.469057137466,1523.0671600837131,-80.59810294624708,0
120.8,0.6,0.8,5,105.8,1.0,0.8,5,1549.307081835894,1506.023164228625,43.283917607268904,1
110.0,0.4,0.4,5,111.4,0.4,0.8,5,1470.6772179077086,1507.7807246511643,-37.10350674345568,1
115.2,0.2,0.4,5,103.0,0.6,0.8,5,1552.9985919183625,1494.2332905841804,58.76530133418214,1
110.4,0.8,0.6,5,106.8,0.6,0.8,5,1560.833484201797,1496.71684121055,64.11664299124709,0
116.8,0.0,0.8,5,114.2,0.6,0.6,5,1617.1595393428045,1540.4199045501894,76.7396347926151,1
105.4,0.6,0.8,5,109.6,0.4,1.0,5,1568.4112315169452,1388.4192145131326,179.99201700381263,1
110.4,0.6,0.0,5,105.2,0.4,0.6,5,1400.7985508202873,1481.741101348323,-80.94255052803555,1
121.0,0.4,0.8,5,122.6,0.6,0.4,5,1570.4848153041003,1469.2345931913815,101.2502221127188,1
125.4,0.6,0.6,5,107.8,0.6,0.4,5,1496.802768790882,1434.7481205582687,62.05464823261332,0
110.2,0.8,0.6,5,114.0,0.2,0.6,5,1420.645226368735,1476.5873067076445,-55.94208033890959,0
111.6,0.4,0.4,5,115.4,0.6,0.6,5,1435.4322984208875,1530.7880966629104,-95.35579824202296,1
119.8,0.4,0.4,5,116.8,0.4,0.6,5,1443.5125880101093,1427.5639789959394,15.94860901416996,0
117.0,0.4,0.4,5,108.0,0.4,0.2,5,1438.6508791652582,1568.8888466054925,-130.23796744023434,0
126.4,0.6,1.0,5,131.2,0.4,0.0,5,1580.7952732265953,1606.5447050965472,-25.749431869951877,0
106.4,0.2,0.2,5,117.2,0.6,0.8,5,1544.9184111249522,1494.0043467811527,50.91406434379951,1
123.8,0.4,1.0,5,117.8,0.4,0.6,5,1577.6503883471264,1433.0538722931738,144.59651605395266,1
117.6,0.4,0.4,5,128.2,0.2,0.0,5,1561.3231375411092,1615.804930831401,-54.48179329029176,0
117.8,0.4,0.4,5,105.2,1.0,0.8,5,1491.72713516537,1497.2625700976523,-5.5354349322822145,1
121.2,0.6,1.0,5,108.4,0.8,1.0,5,1558.0676759668668,1411.6086137526827,146.4590622141841,1
106.8,0.6,0.4,5,106.8,0.4,1.0,5,1412.2415970406807,1383.181217500771,29.060379539909718,0
107.8,0.6,0.6,5,110.6,0.4,0.4,5,1549.0087266095013,1446.5154438119168,102.49328279758447,0
115.6,0.6,0.4,5,106.4,0.8,1.0,5,1448.1099614774794,1405.5909096128034,42.51905186467593,0
111.2,0.6,0.8,5,106.0,0.4,0.6,5,1518.1104336063186,1508.5415988028458,9.568834803472782,1
104.8,0.6,0.6,5,111.2,0.4,0.2,5,1485.9087449614337,1575.3065364527915,-89.3977914913578,0
127.0,0.6,0.8,5,108.4,0.8,0.4,5,1571.5350474917416,1573.6492285293068,-2.1141810375652312,1
118.2,0.6,0.6,5,111.4,0.8,0.8,5,1485.035445537234,1532.5934178937714,-47.55797235653745,1
120.8,0.4,0.2,5,110.8,0.8,0.8,5,1552.8785216175474,1413.0870111671804,139.791510450367,1
102.8,0.6,0.4,5,113.8,0.2,0.6,5,1469.4526410014298,1438.022694712875,31.429946288554902,0
114.0,0.6,0.6,5,106.4,1.0,1.0,5,1485.4593708340085,1487.1032609524632,-1.6438901184546921,0
117.0,0.4,0.4,5,119.0,0.2,0.6,5,1501.8864443105592,1484.9909360356987,16.895508274860504,0
107.0,0.4,0.4,5,112.8,0.4,0.6,5,1553.4633870720963,1426.9909652802553,126.47242179184104,1
107.6,0.6,0.4,5,124.6,0.6,0.4,5,1536.1414293732464,1462.0690201483553,74.07240922489109,0
125.4,0.6,1.0,5,122.2,0.6,0.4,5,1583.7132953600449,1564.085380106746,19.627915253298852,1
108.4,0.4,0.2,5,109.4,0.4,0.8,5,1401.4071172002416,1394.0156973412102,7.39141985903143,0
114.6,0.4,0.4,5,120.6,0.4,0.6,5,1491.4005354568544,1432.2331893179592,59.167346138895255,1
104.8,1.0,0.8,5,106.6,0.8,0.8,5,1563.5883782586068,1521.2330750313884,42.35530322721843,1
104.6,0.8,0.6,5,102.8,0.4,0.6,5,1416.8086331674008,1498.8169423927925,-82.00830922539171,1
123.4,0.2,0.8,5,120.4,0.8,0.4,5,1624.9860259992224,1581.5958977624416,43.39012823678081,1
115.4,0.4,0.2,5,107.2,0.2,0.4,5,1436.892237922882,1459.3827410481717,-22.490503125289706,0
116.6,0.6,0.6,5,112.8,0.8,0.4,5,1474.1692704497702,1496.395788399617,-22.226517949846766,0
130.0,0.2,0.8,5,112.0,0.4,0.2,5,1624.2495467549627,1582.7887819246682,41.460764830294465,1
103.4,0.2,0.2,5,108.2,0.8,1.0,5,1391.1944071247933,1406.9066100575203,-15.712202932726996,0
110.6,0.6,0.4,5,114.2,0.6,0.8,5,1420.4784383107674,1527.8350900163719,-107.35665170560446,0
123.8,0.8,1.0,5,108.2,0.6,0.6,5,1593.148958785821,1486.4994339925768,106.64952479324415,1
108.0,0.0,0.4,5,104.0,0.8,0.8,5,1468.7363149966432,1497.055946344525,-28.319631347881796,1
108.8,0.4,0.2,5,112.6,0.2,0.4,5,1404.2284074166585,1495.4768448894035,-91.24843747274508,0
110.0,0.6,0.4,5,103.2,0.6,0.6,5,1475.5066854419467,1458.5504740461834,16.956211395763376,1
105.6,0.4,0.4,5,114.2,0.0,0.4,5,1524.0411790718315,1448.9248616681214,75.11631740371013,1
112.6,0.6,0.4,5,128.2,0.4,0.0,5,1559.9759140415842,1633.743610215887,-73.76769617430273,1
113.4,0.6,0.8,5,118.0,0.6,0.2,5,1505.7569290724598,1559.0589227272076,-53.301993654747776,0
103.0,0.6,0.4,5,102.4,0.8,0.8,5,1478.426499489557,1512.4461551428974,-34.01965565334035,1
107.4,1.0,0.8,5,121.4,0.4,0.6,5,1572.3752981470977,1423.9198884528278,148.45540969426997,1
109.8,0.8,0.6,5,104.4,0.8,0.8,5,1429.1261415676165,1486.2426422199426,-57.11650065232607,0
110.6,0.4,0.4,5,119.2,0.8,0.6,5,1573.9764861635927,1554.64971668097,19.326769482622694,0
116.4,0.6,0.6,5,109.0,0.4,0.6,5,1464.8081297769274,1427.5386639744106,37.269465802516834,1
103.2,0.6,0.6,5,99.4,0.8,0.6,5,1420.7554354586355,1449.038125936126,-28.282690477490632,1
110.0,0.0,0.2,5,113.0,0.6,0.6,5,1381.646332634495,1499.7138363219858,-118.0675036874909,0
111.0,0.6,0.2,5,117.4,0.4,0.2,5,1413.4736844370918,1567.536691893777,-154.06300745668523,0
111.0,0.8,0.6,5,118.0,0.8,0.6,5,1572.0677793185253,1572.838313545777,-0.770534227251801,1
113.2,0.4,0.2,5,109.0,0.2,0.6,5,1396.7959839597063,1441.0538145146884,-44.25783055498209,0
107.6,0.6,0.6,5,111.4,1.0,0.6,5,1485.019033552004,1578.3447660113904,-93.32573245938647,0
105.6,0.8,0.6,5,127.0,0.4,0.0,5,1479.476142041528,1633.0618425160383,-153.5857004745103,0
113.4,0.6,0.2,5,116.6,0.4,0.6,5,1416.4546845478187,1534.8398438900474,-118.38515934222869,0
111.2,0.2,0.6,5,109.4,0.4,0.2,5,1479.5496191212255,1497.2791599058903,-17.729540784664778,0
125.4,0.6,0.8,5,106.2,0.4,0.4,5,1621.651744938946,1531.9122262252645,89.73951871368149,0
112.8,0.0,0.4,5,127.4,0.8,0.4,5,1502.9092683463557,1600.1722507368697,-97.26298239051403,0
116.8,0.6,0.6,5,115.8,0.8,0.4,5,1473.7395239557832,1565.205412767115,-91.46588881133175,0
111.8,0.4,0.2,5,116.2,0.4,0.2,5,1418.6072697955549,1563.4207900774477,-144.8135202818928,1
103.8,1.0,0.8,5,117.8,0.6,0.6,5,1501.4701080770067,1417.950420588535,83.51968748847162,1
103.2,0.6,0.6,5,105.0,0.6,0.8,5,1494.6133483289236,1489.4025465554478,5.2108017734758505,1
121.4,0.4,0.8,5,107.4,0.4,0.8,5,1541.5584662108777,1477.642371601926,63.91609460895165,1
116.0,0.6,1.0,5,111.0,0.8,0.8,5,1572.6319910166058,1479.5525142422762,93.07947677432958,0
113.8,0.2,0.2,5,113.8,0.2,0.4,5,1388.062981039646,1449.7868174347486,-61.72383639510258,0
125.4,0.8,1.0,5,122.6,0.2,0.0,5,1607.4437055825206,1638.9083772319823,-31.464671649461707,1
116.8,0.0,0.2,5,107.6,0.0,0.8,5,1495.6378135007049,1374.9195494553144,120.71826404539047,1
121.6,0.4,0.4,5,110.8,0.8,0.6,5,1573.371865080396,1562.8161358243212,10.555729256074756,0
120.0,0.4,0.2,5,109.2,0.6,0.8,5,1409.7360622269885,1432.5496392124205,-22.813576985432064,0
103.4,0.8,0.4,5,117.4,1.0,0.2,5,1438.2258780314216,1582.089957039981,-143.86407900855943,0
115.8,0.6,0.4,5,113.0,0.6,0.4,5,1410.309051865644,1506.4406195011663,-96.13156763552229,0
109.2,0.6,0.6,5,113.4,0.8,0.6,5,1431.56768336334,1585.7214279614684,-154.15374459812847,1
120.2,0.6,0.6,5,108.8,0.4,0.6,5,1609.1247804880982,1407.638511250473,201.48626923762527,1
108.2,0.6,0.4,5,107.0,1.0,1.0,5,1473.629607325584,1509.1114767998977,-35.481869474313726,1
112.4,0.4,0.4,5,113.2,0.2,0.0,5,1549.478420660582,1506.7693051845235,42.709115476058514,1
110.6,0.6,0.6,5,106.2,0.2,0.4,5,1504.4633806420952,1544.4391906761123,-39.97581003401706,0
111.8,0.2,0.4,5,104.8,0.6,0.8,5,1470.0594738425923,1469.4615485614067,0.5979252811855531,0
124.2,0.6,0.8,5,117.8,0.4,0.2,5,1549.739289251397,1466.3129457062923,83.4263435451046,1
119.0,0.0,0.2,5,116.4,0.6,0.6,5,1379.821078612017,1573.119860688804,-193.29878207678712,0
107.8,0.4,0.4,5,116.0,0.6,0.4,5,1479.4787582174065,1558.25530811394,-78.77654989653342,0
119.4,0.8,0.6,5,115.8,0.6,0.8,5,1613.8986778702433,1445.7346685600053,168.16400931023804,1
114.6,0.4,0.8,5,112.0,0.8,0.8,5,1560.0152542253031,1571.554442764803,-11.539188539499946,0
102.4,0.6,0.4,5,107.8,0.2,0.4,5,1432.1451427537943,1460.0422641865925,-27.897121432798258,0
123.2,0.6,0.4,5,115.2,0.4,0.2,5,1492.1692510335788,1513.742241348223,-21.57299031464413,1
113.4,0.2,0.2,5,106.8,0.8,0.8,5,1458.0287198623778,1484.6473219873458,-26.618602124967992,0
118.0,0.8,0.8,5,110.8,0.2,0.4,5,1588.1706923176084,1553.2936451019507,34.87704721565774,0
111.8,0.6,0.4,5,122.2,0.2,0.2,5,1403.0074300185875,1563.0681402159132,-160.06071019732576,0
115.6,0.4,0.2,5,120.0,0.4,0.2,5,1400.391747675807,1628.0052189442374,-227.61347126843043,1
111.6,0.6,0.2,5,106.8,0.4,0.6,5,1402.8646138683278,1441.893953763602,-39.029339895274234,0
120.8,0.2,0.4,5,110.6,0.2,0.8,5,1502.29664688199,1368.2607160740292,134.03593080796077,1
113.0,0.2,0.4,5,114.8,0.4,0.2,5,1564.2941288485033,1497.9924177311657,66.30171111733762,1
115.4,0.4,0.4,5,107.8,0.4,0.8,5,1416.142842276883,1361.9379367234865,54.20490555339643,1
114.4,0.4,0.2,5,114.0,0.6,0.4,5,1393.9832670010387,1566.0260090056652,-172.04274200462646,0
109.4,0.2,0.2,5,110.0,0.4,0.4,5,1448.793369294903,1503.1221175162714,-54.328748221368414,0
109.0,1.0,0.8,5,123.4,0.8,0.2,5,1498.0937621381358,1618.3468638702655,-120.25310173212961,1
122.0,0.2,0.4,5,116.8,0.4,0.2,5,1568.761661772719,1508.6194262325328,60.14223554018622,0
110.6,0.4,0.6,5,114.2,0.2,0.4,5,1495.6089262162568,1550.3472567045594,-54.73833048830261,0
121.0,0.6,0.8,5,116.2,0.8,0.8,5,1578.0671538696326,1440.229201189892,137.83795267974074,0
116.8,0.4,0.6,5,120.4,0.0,0.6,5,1458.6690396304184,1374.8737854311883,83.79525419923016,1
99.6,0.4,0.4,5,110.6,0.4,0.8,5,1422.9463653158618,1471.7080573256812,-48.7616920098194,1
114.2,0.6,0.8,5,111.2,0.6,0.8,5,1612.2541243431615,1397.3139084617815,214.94021588138003,1
116.4,0.6,0.8,5,128.4,0.6,0.4,5,1577.1702085710558,1557.3831953272709,19.78701324378494,1
112.2,0.4,0.6,5,123.2,0.8,0.2,5,1487.1715145693624,1619.4041452403567,-132.23263067099424,0
109.2,0.2,0.2,5,118.4,0.6,0.4,5,1469.241041624525,1466.3029195459817,2.9381220785433015,0
125.8,0.6,0.8,5,118.0,0.6,0.6,5,1547.9520964078156,1454.0006725913388,93.95142381647679,1
111.6,0.4,0.4,5,116.6,0.6,0.6,5,1450.775300630891,1581.2224402855468,-130.44713965465576,0
124.0,0.6,0.6,5,110.4,0.8,0.4,5,1502.7893748655304,1616.7522667707788,-113.9628919052484,1
113.0,1.0,0.8,5,113.6,0.4,0.8,5,1511.4230295987084,1424.5952358335992,86.82779376510916,1
116.4,0.4,0.6,5,101.6,0.6,0.8,5,1489.8779020306927,1434.3406967274614,55.5372053032313,1
114.0,0.4,0.6,5,107.0,0.6,0.8,5,1511.571032158847,1353.4855431667702,158.08548899207676,1
120.6,0.4,0.6,5,118.6,0.4,0.0,5,1564.2956824681858,1520.3333736903983,43.962308777787484,1
118.8,0.0,0.4,5,119.8,0.8,0.4,5,1557.0477143148535,1605.017596409693,-47.96988209483948,1
106.6,0.6,0.4,5,111.6,0.6,0.8,5,1493.8826725548206,1392.8157660341642,101.0669065206564,1
113.8,0.6,0.8,5,119.4,0.4,0.4,5,1586.601307490511,1571.4428378911684,15.158469599342652,1
119.2,0.0,0.6,5,119.8,0.6,0.2,5,1558.7846683514538,1625.7718948482816,-66.98722649682782,1
120.4,1.0,1.0,5,109.4,0.8,0.6,5,1518.9746844993344,1603.5849372295454,-84.61025273021096,0
118.4,0.6,0.6,5,112.2,0.4,0.8,5,1476.3874834813994,1460.3137259140817,16.07375756731767,1
119.8,0.8,0.8,5,108.0,0.2,0.2,5,1446.640772198174,1459.1564776891073,-12.515705490933215,0
112.0,0.6,0.2,5,107.0,0.6,0.8,5,1385.64533991135,1417.043580932973,-31.398241021623107,1
114.6,0.6,0.8,5,118.4,0.2,0.6,5,1596.1652882888252,1367.239905515625,228.92538277320023,1
120.0,0.4,0.8,5,99.6,0.8,0.8,5,1587.6348834071835,1347.7456005503489,239.8892828568346,1
113.8,0.4,0.4,5,121.0,0.2,0.4,5,1444.3628575092544,1570.689174831225,-126.32631732197069,0
110.2,0.2,0.4,5,118.2,0.6,0.4,5,1480.8037649614375,1498.2928897357667,-17.489124774329184,0
122.8,0.4,0.4,5,123.0,0.8,0.4,5,1572.4086445489763,1555.3119968009803,17.09664774799603,1
118.2,0.6,0.6,5,109.2,0.6,0.6,5,1511.5920006118843,1501.0530986776348,10.538901934249452,0
119.0,0.6,0.6,5,120.6,0.2,0.8,5,1561.8788570928543,1388.5664381155354,173.31241897731888,1
116.2,0.8,1.0,5,116.2,0.4,0.4,5,1593.6456191077448,1517.3109747752683,76.3346443324765,1
127.2,0.8,0.6,5,108.4,0.2,0.2,5,1515.9567044067637,1440.3444546523274,75.61224975443633,1
116.0,0.6,0.6,5,120.0,0.4,0.8,5,1485.9251733385686,1383.1784287881953,102.74674455037325,1
123.0,0.6,0.6,5,112.8,0.6,0.6,5,1507.7899369978604,1437.000847420641,70.78908957721933,1
111.2,0.6,0.2,5,123.2,0.2,0.2,5,1450.7760360569125,1577.2053961078552,-126.4293600509427,1
117.4,0.4,0.2,5,117.6,1.0,0.6,5,1363.016215982879,1545.8036810821093,-182.7874650992303,0
101.6,0.6,0.4,5,120.8,0.4,0.2,5,1425.9257090223873,1581.9169602678473,-155.99125124546003,1
109.0,0.0,0.2,5,113.0,0.6,0.2,5,1468.7964024666403,1600.3889778215712,-131.5925753549309,1
120.6,0.2,0.4,5,114.2,0.6,1.0,5,1568.4196916168016,1396.5466017355095,171.87308988129212,0
126.8,0.6,0.6,5,109.4,0.2,0.4,5,1567.2668664201944,1437.8466362326242,129.42023018757027,1
123.6,0.4,0.6,5,112.2,0.2,0.6,5,1573.0370555466998,1471.3067176993438,101.73033784735594,0
110.2,0.8,0.8,5,108.0,0.2,0.4,5,1611.1966852025764,1432.487030466089,178.70965473648744,0
119.8,0.8,1.0,5,121.6,0.6,0.4,5,1601.4832144613604,1613.8673883685103,-12.384173907149943,0
120.0,0.4,1.0,5,114.8,0.6,0.2,5,1591.6521292659083,1501.28875963058,90.36336963532835,1
93.8,1.0,0.0,5,118.4,0.8,1.0,5,1343.728354691624,1511.3629365263034,-167.63458183467947,0
115.6,0.6,0.6,5,110.2,0.4,0.6,5,1509.4733794216527,1511.356339658939,-1.8829602372863974,0
126.4,0.8,0.8,5,103.6,0.8,0.8,5,1523.8141285930021,1406.1423191088136,117.67180948418854,1
121.6,0.6,0.8,5,111.4,0.8,0.4,5,1573.7050895025159,1586.7727298969926,-13.067640394476712,1
115.2,0.4,0.4,5,123.8,0.2,0.2,5,1521.302144237384,1553.8403786536433,-32.53823441625923,1
119.4,0.8,0.8,5,127.2,0.2,0.6,5,1591.8395087575923,1560.189924934422,31.64958382317036,0
122.0,0.6,1.0,5,116.2,0.6,0.8,5,1599.108363164891,1516.8805721371657,82.22779102772529,0
121.8,0.6,0.6,5,117.4,0.8,0.4,5,1567.7063671841263,1550.979702953653,16.72666423047326,1
129.8,0.6,0.8,5,119.0,0.8,0.4,5,1623.5110940722784,1493.051182056444,130.45991201583433,1
122.4,0.4,0.6,5,110.0,0.0,0.4,5,1563.719011797289,1484.1538483116217,79.56516348566743,1
109.2,0.6,0.8,5,114.2,0.6,0.4,5,1596.4632718749197,1499.5275748432077,96.93569703171192,1
117.6,0.4,0.6,5,119.2,0.4,0.4,5,1532.2359414508016,1542.9065814402256,-10.67063998942399,1
125.4,0.8,0.8,5,111.8,1.0,0.6,5,1584.0810291708701,1576.3967902286383,7.6842389422317865,1
120.0,0.4,0.8,5,114.6,0.4,0.6,5,1586.7848777331528,1529.2040575689039,57.58082016424896,1
119.4,0.8,0.8,5,111.2,0.8,0.6,5,1577.2253066926091,1541.4607634451702,35.76454324743895,1
118.4,0.6,0.6,5,126.0,0.2,0.4,5,1580.931071936805,1571.0983617552092,9.832710181595758,1
112.0,0.6,0.8,5,114.0,0.6,0.6,5,1603.7434476720607,1492.2473990460667,111.49604862599404,0
107.6,1.0,0.8,5,121.6,1.0,0.6,5,1566.6179243484694,1593.859895051039,-27.241970702569688,0
127.2,0.6,0.8,5,118.8,0.8,0.6,5,1629.923216894559,1486.6390592341636,143.2841576603953,1
118.6,0.6,0.6,5,105.4,0.2,0.4,5,1571.4681535570403,1476.4047065518705,95.06344700516979,0
111.2,0.4,0.8,5,118.4,0.6,0.4,5,1520.8463580443386,1595.1425772577181,-74.29621921337957,0
117.4,0.4,0.4,5,120.2,0.6,0.6,5,1561.3812943708567,1590.6481393211575,-29.266844950300765,0
114.6,0.6,0.4,5,121.0,0.6,0.4,5,1532.5995522633195,1542.5429706277077,-9.943418364388208,0
107.0,0.2,0.2,5,115.2,0.6,0.2,5,1489.0745566176702,1558.7983034912406,-69.72374687357046,0
114.4,0.6,0.6,5,110.6,0.4,0.6,5,1505.350707080751,1590.6401396373765,-85.28943255662557,0
110.6,0.8,0.8,5,119.6,1.0,0.4,5,1532.4865291756034,1586.199540962176,-53.71301178657245,1
113.6,0.4,0.4,5,119.2,0.4,0.4,5,1552.2216750888279,1599.8077586031864,-47.586083514358506,1
116.6,0.8,0.8,5,121.2,0.6,0.4,5,1480.5441871606624,1636.01808896806,-155.47390180739762,0
107.4,0.2,0.6,5,117.4,0.6,0.2,5,1512.9527651314697,1603.036170170587,-90.08340503911722,1
104.0,0.8,0.6,5,119.6,0.8,0.4,5,1557.4004084001967,1603.0774109993117,-45.677002599114985,1
117.8,0.6,0.2,5,119.0,0.4,0.2,5,1522.8856687370264,1552.2568541540008,-29.371185416974413,1
104.4,0.2,0.0,5,112.0,0.4,0.2,5,1481.0548543647847,1566.8180057441261,-85.76315137934148,0
111.2,0.4,0.4,5,111.6,0.2,0.6,5,1497.757383859659,1598.2334628584683,-100.47607899880927,1
109.2,0.8,1.0,5,112.8,1.0,0.4,5,1544.0203138514,1574.6657562863793,-30.64544243497926,0
111.6,0.6,0.8,5,106.4,0.4,0.6,5,1590.4999422273368,1525.48899307472,65.01094915261683,1
113.4,0.8,1.0,5,102.6,0.8,0.8,5,1591.7702435875167,1568.7075758119918,23.062667775524915,0
115.2,0.8,0.6,5,119.6,0.6,0.4,5,1474.7425220071934,1641.819754121529,-167.07723211433563,0
112.2,0.8,1.0,5,104.6,0.6,0.8,5,1583.7859899137572,1534.900080224022,48.88590968973517,1
110.0,0.4,0.6,5,112.0,0.4,0.6,5,1585.4195403463625,1510.5713063717649,74.84823397459763,1
114.6,0.4,0.6,5,112.0,0.4,0.4,5,1588.446621618121,1563.5828120738931,24.863809544227934,1
109.6,0.4,0.4,5,100.0,0.2,0.4,5,1574.3984881989447,1473.474371909966,100.92411628897867,1
123.2,0.6,0.8,5,118.6,0.6,0.4,5,1541.4134915608463,1533.729031330181,7.684460230665309,1
99.6,0.6,0.6,5,106.0,0.6,0.4,5,1517.3386220487182,1598.6503132533385,-81.31169120462027,0
110.0,0.6,0.6,5,110.6,0.6,0.6,5,1502.6928916740417,1593.2979550440857,-90.60506337004404,0
104.4,0.6,0.8,5,107.4,0.6,0.4,5,1579.3703995103092,1581.1074198891993,-1.7370203788900653,0
109.8,0.6,0.4,5,114.8,0.6,0.6,5,1554.2972308526107,1597.7322028394035,-43.43497198679279,0
118.6,0.4,0.8,5,109.8,0.4,0.2,5,1647.3502177041694,1581.5726955411847,65.77752216298472,0
